,TIMESTAMP,COND,COND-DETAILS,IADS-ID,IAPS-ID,WIDGET-TYPE,ANS,ANS-TIME,Mean ECG,STD ECG,Mean EDA,STD EDA,ID
15440,1557314398.313058,inc,p+s-,291,5621,emospace1,"[0.0059039306640625, 0.18656433105468748]",5.350173732840631,-0.0008359941845304396,0.21874118494121025,6.173994954427082,0.021968496046532345,8660
15441,1557314415.783057,con,p+s+,366,7501,emospace1,"[0.004603271484375, 0.1775030517578125]",0.3835479680346907,0.004864625169657418,0.2310709855218603,6.312998453776042,0.04101144552381555,8660
15442,1557314433.250056,con,p+s+,367,5470,emospace1,"[0.0, -0.004801635742187499]",5.533771047244954,9.91024051368538e-05,0.23486574811579095,6.37001953125,0.10393251359623241,8660
15443,1557314450.7270555,inc,p-s+,352,6231,emospace1,"[-0.17760864257812492, 0.0038793945312499967]",4.383279324469186,-0.0003219048275567259,0.23648610556686742,6.78380126953125,0.15996330191169364,8660
15444,1557314468.2050552,con,p-s-,709,9163,emospace1,"[-0.7049114990234379, -0.009995727539062506]",2.8835518701198453,-0.007017492511281464,0.21206669460347452,6.446840413411459,0.11665573265788591,8660
15445,1557314485.6670544,con,p+s+,215,4651,emospace1,"[0.23052612304687492, 0.3998596191406251]",5.483593532386293,0.004587137313388414,0.2110846567983655,6.49454345703125,0.039857239403182754,8660
15446,1557314503.1470535,inc,p-s+,815,9622,emospace1,"[0.19431274414062522, 0.4250830078125002]",2.21675783538376,0.004776879545119636,0.21576918379757118,7.243988037109375,0.056492417006162046,8660
15447,1557314520.646055,inc,p-s+,366,6263,emospace1,"[-0.16031982421875005, 0.122032470703125]",0.8834666245638799,0.004111403377241705,0.2095755533549996,7.613907877604166,0.021784740003597345,8660
15448,1557314538.135055,con,p0s0,322,9635,emospace1,"[-0.10707885742187505, 0.17481811523437502]",5.59989758527081,-0.0030098960418002796,0.2218806157456288,7.437105305989584,0.014835408304043915,8660
15449,1557314555.6070542,con,p+s+,200,4697,emospace1,"[0.5237615966796878, 0.5204266357421875]",5.36696890818348,0.003457227336615038,0.21975589620561087,7.397113037109373,0.020131196079637904,8660
15450,1557314573.082054,inc,p+s-,277,4647,emospace1,"[-0.30997192382812505, 0.6622503662109376]",4.233504084582819,-0.00032107911934714175,0.21708113062500844,7.604337565104166,0.027981965431328127,8660
15451,1557314590.5540533,inc,p+s-,255,9156,emospace1,"[-0.14368286132812513, 0.1976580810546875]",1.2668789200943138,-0.0018819130348599368,0.21699463143903844,7.580088297526042,0.042591227062244726,8660
15452,1557314608.0380533,inc,p+s-,624,4652,emospace1,"[-0.06897949218750002, 0.13672729492187502]",2.917130514546443,0.003241646431984498,0.2082401234239023,7.366798909505207,0.023501393770449804,8660
15453,1557314625.5420544,inc,p+s-,260,4490,emospace1,"[-0.2974932861328125, 0.47266784667968775]",2.4836517635012565,-0.0008950479476451845,0.20664418488030326,7.183371988932292,0.020829156516516022,8660
15454,1557314643.0150535,con,p0s0,170,1112,emospace1,"[-0.006219482421875016, -0.2466278076171873]",6.533685201371554,-0.0012160264903428887,0.21450167155416727,7.428900146484375,0.017412178366041954,8660
15455,1557314660.5140545,inc,p+s-,289,8186,emospace1,"[-0.10338867187500002, -0.007191772460937447]",3.8999868529754167,0.0014064704223144104,0.2184330886665528,7.211673990885417,0.05159895391782857,8660
15456,1557314678.0140555,inc,p-s+,353,6370,emospace1,"[-0.3128216552734375, 0.14906616210937507]",1.1336743355641374,-0.003167185313186395,0.2309905280626336,7.109635416666666,0.03510197912808953,8660
15457,1557314695.5210571,inc,p-s+,365,6510,emospace1,"[-0.13032348632812502, 0.16822204589843748]",3.0002146146907767,0.0012523973544374064,0.2215305523752463,7.08695068359375,0.029046658433555174,8660
15458,1557314713.0140574,inc,p-s+,215,3101,emospace1,"[-0.4202410888671872, 0.36105163574218757]",2.7502317238358955,-0.002459364432710434,0.21584460889294416,6.791269938151042,0.02561441047310708,8660
15459,1557314730.4910572,con,p-s-,420,3005,emospace1,"[-0.6387890625000001, 0.6135656738281251]",2.0669195618138474,0.0007913964336566887,0.23043633078547043,6.476454671223959,0.04065029745379873,8660
15460,1557314747.9570565,con,p+s+,415,4490,emospace1,"[-0.2882867431640625, -0.038695068359375015]",6.650362353640957,-0.002101110151906286,0.21288621422207485,6.304766845703125,0.032966106822589145,8660
15461,1557314765.4240553,con,p+s+,808,8341,emospace1,"[0.24269409179687498, -0.23932312011718773]",2.000237126721913,0.0003626207062146782,0.21719265360913337,6.258732096354167,0.07992573160027519,8660
15462,1557314782.8930545,con,p-s-,624,9902,emospace1,"[-0.2931268310546875, -0.21745117187500002]",0.7336382562862127,-0.004221255182167159,0.2059925392338927,6.073870849609373,0.009983588625008581,8660
15463,1557314800.3620536,con,p+s+,815,8370,emospace1,"[0.23187072753906257, 0.16893981933593763]",4.7501317704191015,0.0008097724699040449,0.21579045211490552,6.091200764973959,0.02393145426923734,8660
15464,1557314817.8440535,inc,p-s+,205,9253,emospace1,"[0.0012774658203124692, 0.3250103759765625]",2.9668580889629084,0.002104714699021128,0.21962482666925104,6.460310872395834,0.14191570901351622,8660
15465,1557314835.3270535,con,p-s-,719,6821,emospace1,"[-0.002578125000000011, -0.14872497558593747]",1.933560694833432,0.00035036880993234655,0.21834338914781012,6.137125651041667,0.038220854019164203,8660
15466,1557314852.8020532,con,p0s0,225,4279,emospace1,"[0.5077624511718749, 0.0]",1.2002171960666599,0.0005257202313860786,0.21468231507863916,5.97296142578125,0.02433859286611411,8660
15467,1557314870.304054,inc,p+s-,106,7405,emospace1,"[0.17269348144531252, 0.0]",0.5334081533183053,-4.176525214278559e-05,0.2127312813105974,6.735036214192708,0.05938880572378503,8660
15468,1557314887.804055,con,p0s0,724,6570,emospace1,"[-0.3743865966796875, -0.12884033203124995]",1.783635074585618,0.0003823308866438418,0.22564838829597736,7.435186767578125,0.08475229924722866,8660
15469,1557314905.2990556,inc,p+s-,423,5270,emospace1,"[-0.09339172363281253, 0.12486694335937511]",3.716910016715701,0.006660129830646289,0.2237406556968227,8.109006754557292,0.2519239157289663,8660
15470,1557314922.7620544,con,p+s+,716,4652,emospace1,"[0.2512646484375, 0.23693725585937508]",1.3503049029386602,0.0042387192711142415,0.23622881891018369,8.293416341145834,0.21957052459492382,8660
15471,1557314940.239054,inc,p+s-,288,4668,emospace1,"[0.2579278564453124, 0.21876037597656253]",1.333561355186248,-0.0006700307888401138,0.21545745032282734,8.410296630859374,0.08735267840617317,8660
15472,1557314957.7170534,inc,p-s+,415,9325,emospace1,"[-0.00423828125, -0.1827117919921875]",7.200238207296934,0.00013151062518747025,0.21925129291565779,8.925555419921874,0.28405324329549186,8660
15473,1557314975.1800525,con,p-s-,625,6250,emospace1,"[-0.24923278808593757, 0.007830810546874994]",4.966925625052681,-0.0006131377218684131,0.23292822514057476,8.563334147135416,0.1902238815080187,8660
15474,1557314992.7040546,con,p0s0,120,1945,emospace1,"[-0.0011596679687500087, 0.11319335937500005]",6.5837186392418525,0.001983996470274785,0.24243732440755889,9.165474446614583,0.2523068632034767,8660
15475,1557315010.2020555,con,p-s-,289,6263,emospace1,"[-0.08576721191406253, -0.0955596923828125]",8.766933549290115,-0.004165092349295202,0.2228533969900057,11.539662679036459,2.343053941659921,8660
15476,1557315027.6630547,con,p-s-,106,6213,emospace1,"[-0.21986450195312499, -0.21465148925781252]",3.9172874984396913,0.0038036456596260686,0.21594771944515467,16.086505126953124,0.07896580392255458,8660
15477,1557315045.1430542,inc,p-s+,204,3053,emospace1,"[-0.4432910156250002, 0.46640991210937516]",1.8001751135816448,0.008676572997656468,0.23204627371859624,15.947129313151041,0.20472686305569188,8660
15478,1557315062.620054,inc,p-s+,716,9184,emospace1,"[0.3361773681640626, 0.0]",1.216882401953626,0.001522886841414174,0.21710165250758925,20.8855712890625,0.5186264291144304,8660
15479,1557315080.0820527,con,p+s+,352,8186,emospace1,"[0.26332397460937496, 0.2439111328125]",1.2834714871642063,0.0005477859625778664,0.21169757660283425,21.708026123046874,0.30298894316593333,8660
15480,1554983240.366402,inc,p-s+,601,3195,emospace1,"[-0.6651629638671875, 0.6434417724609373]",1.6184699356126655,0.0027842800629354738,0.11426707395472308,23.342193603515625,0.2361449413113741,8722
15481,1554983257.8764036,con,p0s0,225,4279,emospace1,"[0.8701336669921876, 0.0]",3.654076366645313,-0.0022780338080243875,0.12216642021026443,23.89651082356771,0.23689407028591053,8722
15482,1554983275.3784044,inc,p-s+,365,6510,emospace1,"[-0.6376629638671875, 0.6665710449218751]",1.751964335937373,-0.0019338960817512898,0.12552872478522692,23.320161946614583,0.06298802246776589,8722
15483,1554983292.8634045,con,p0s0,368,7595,emospace1,"[0.6674847412109377, -0.6772753906250001]",6.139703253727929,-0.0008493146574919086,0.12054281190991659,23.31159871419271,0.19971128748861275,8722
15484,1554983310.3654056,inc,p+s-,134,4660,emospace1,"[0.8477520751953127, 0.0]",2.452668786412687,-0.0004378255131309191,0.14508116349661304,23.7070068359375,0.25965360248100633,8722
15485,1554983327.8494058,con,p-s-,713,6510,emospace1,"[-0.6675012207031252, 0.612035522460938]",1.1349126663335485,-0.0024356236366463876,0.12255903319280338,23.493306477864582,0.19216371917221783,8722
15486,1554983345.3524067,inc,p-s+,220,2683,emospace1,"[-0.677974853515625, 0.6154766845703127]",1.768760507551633,0.00040766514483256107,0.11913889260631892,23.4522216796875,0.017594918600134218,8722
15487,1554983362.8344064,inc,p+s-,501,4656,emospace1,"[-0.6220788574218749, 0.5811120605468751]",3.2534923111961684,0.0008173049441215097,0.1269846810254906,23.781412760416668,0.2330053220795053,8722
15488,1554983380.3534088,inc,p-s+,815,9622,emospace1,"[-0.8283917236328124, 0.0023449707031251224]",6.9906256369067705,0.001920704041090539,0.12262412542805694,23.693145751953125,0.11239235400261154,8722
15489,1554983397.838409,inc,p+s-,502,8034,emospace1,"[0.6569744873046873, -0.69791015625]",2.9698586206432083,-0.0008766099671160556,0.1481122163872353,23.71370849609375,0.07097616742474995,8722
